DEPT,AT10,AT90,GR,HCAL,NPHI,NPOR,RHOZ,DTCO,DTSM,DTST,PR
7238.5,1.567,1.007,105.607,9.088,0.158,0.166,2.515,71.731,125.32,265.464,0.256
7239,1.647,1.066,102.521,9.155,0.138,0.144,2.519,71.404,125.235,265.226,0.259
7239.5,1.686,1.098,103.87,9.144,0.128,0.13,2.529,71.06,124.693,265.1,0.26
7240,1.688,1.14,108.327,9.121,0.133,0.127,2.536,70.713,124.041,265.008,0.259
7240.5,1.709,1.174,105.71,9.125,0.144,0.151,2.524,70.503,123.562,264.89,0.259
7241,1.91,1.225,95.575,9.144,0.141,0.153,2.512,69.768,122.734,264.819,0.261
7241.5,2.15,1.33,82.808,9.099,0.127,0.112,2.512,69.833,122.151,264.705,0.257
7242,2.067,1.32,81.212,9.065,0.124,0.102,2.521,69.603,121.589,264.723,0.256
7242.5,1.834,1.195,88.075,9.099,0.138,0.12,2.531,69.419,121.127,264.612,0.255
7243,1.762,1.232,88.864,9.076,0.15,0.164,2.539,69.565,120.993,264.687,0.253
7243.5,1.744,1.207,87.811,9.099,0.146,0.139,2.545,69.382,120.314,264.667,0.251
7244,1.682,1.226,82.134,9.088,0.125,0.117,2.545,69.362,120.174,264.453,0.25
7244.5,1.686,1.228,87.152,9.08,0.127,0.119,2.542,69.177,120.44,264.396,0.254
7245,1.487,1.211,95.05,9.076,0.14,0.137,2.54,69.151,118.946,262.786,0.245
7245.5,1.668,1.325,96.761,9.076,0.156,0.158,2.537,68.786,118.786,264.052,0.248
7246,1.903,1.437,95.164,9.043,0.148,0.147,2.533,68.326,117.944,263.819,0.247
7246.5,1.832,1.461,86.623,9.05,0.129,0.13,2.536,68.005,117.658,263.796,0.249
7247,1.753,1.408,82.81,9.088,0.11,0.116,2.554,67.882,117.184,263.852,0.247
7247.5,2.028,1.841,68.2,9.095,0.059,0.114,2.559,67.911,116.974,264.031,0.246
7248,3.554,3.352,50.158,9.054,0.011,0.053,2.513,67.779,116.866,264.259,0.247
7248.5,9.749,6.154,27.777,9.02,-0.009,-0.015,2.385,67.81,117.491,264.392,0.25
